,TP9,AF7,AF8,TP10,Right AUX,timestamps
8000,-51.758,-35.645,-34.180,-46.875,50.293,1737547349.404
8001,-57.617,-25.879,-14.648,-30.273,50.293,1737547349.408
8002,-60.059,-30.273,-19.531,-46.387,71.777,1737547349.412
8003,-57.617,-35.645,-40.527,-60.059,115.723,1737547349.416
8004,-53.223,-34.668,-44.922,-32.715,57.129,1737547349.420
8005,-39.062,-35.156,-29.297,-40.527,-32.715,1737547349.424
8006,-65.918,-31.250,-28.809,-50.293,-49.805,1737547349.427
8007,-49.316,-33.691,-38.086,-35.645,-54.199,1737547349.431
8008,-52.734,-39.062,-41.016,-36.133,139.160,1737547349.435
8009,-87.402,-42.480,-56.641,-30.273,172.852,1737547349.439
8010,-42.969,-41.016,-50.781,-31.738,-16.113,1737547349.443
8011,-46.875,-42.969,-30.762,-37.598,-40.527,1737547349.447
8012,-62.500,-45.410,-39.062,-34.668,39.551,1737547349.451
8013,-50.293,-49.316,-53.711,-41.016,38.574,1737547349.455
8014,-44.434,-49.316,-54.688,-56.152,-1.953,1737547349.459
8015,-26.367,-42.969,-47.363,-53.223,98.633,1737547349.463
8016,-52.734,-43.457,-46.387,-45.410,70.801,1737547349.467
8017,-72.754,-47.363,-47.852,-40.527,-65.430,1737547349.470
8018,-57.617,-45.898,-55.176,-37.598,3.906,1737547349.474
8019,-41.992,-48.828,-53.711,-34.668,35.156,1737547349.478
8020,-23.926,-48.828,-57.129,-37.598,-3.418,1737547349.482
8021,-59.570,-44.434,-53.223,-34.668,-85.938,1737547349.486
8022,-65.918,-46.387,-47.363,-34.180,-240.723,1737547349.490
8023,-27.344,-47.363,-58.105,-62.012,-165.039,1737547349.494
8024,-12.207,-46.387,-64.941,-53.223,-41.504,1737547349.498
8025,-6.836,-43.457,-59.082,-23.926,-53.223,1737547349.502
8026,-46.387,-44.922,-50.293,-31.250,-118.164,1737547349.506
8027,-54.199,-51.758,-44.434,-43.457,-130.859,1737547349.509
8028,-36.621,-52.246,-50.293,-30.762,-20.020,1737547349.513
8029,-40.527,-46.875,-51.270,-16.113,-31.738,1737547349.517
8030,-38.574,-48.340,-42.969,-18.555,-138.672,1737547349.521
8031,-38.574,-46.387,-45.410,-30.762,-74.707,1737547349.525
8032,-56.152,-44.922,-45.410,-29.785,9.766,1737547349.529
8033,-24.902,-43.457,-42.480,-15.137,7.812,1737547349.533
8034,-5.371,-40.039,-48.340,-21.973,45.410,1737547349.537
8035,-11.719,-46.387,-54.199,-34.180,120.605,1737547349.541
8036,-37.109,-43.945,-42.969,-36.133,123.535,1737547349.545
8037,-40.527,-41.016,-30.762,-35.645,12.207,1737547349.548
8038,-30.273,-43.457,-37.598,-38.574,-4.395,1737547349.552
8039,-36.133,-41.016,-48.828,-34.668,-37.109,1737547349.556
8040,-18.555,-42.480,-50.293,-25.391,-97.656,1737547349.560
8041,-30.273,-43.457,-42.969,-31.250,-91.309,1737547349.564
8042,-28.320,-41.016,-35.645,-39.551,-119.629,1737547349.568
8043,-34.180,-43.945,-40.527,-38.574,-78.125,1737547349.572
8044,-62.500,-47.363,-47.363,-36.621,19.043,1737547349.576
8045,-15.625,-41.504,-48.340,-32.715,83.008,1737547349.580
8046,-10.742,-38.574,-44.922,-35.645,42.480,1737547349.584
8047,-31.250,-46.875,-37.109,-22.461,-0.977,1737547349.588
8048,-29.297,-46.875,-43.945,-20.020,-7.812,1737547349.591
8049,-11.719,-45.410,-51.758,-39.062,-29.785,1737547349.595
8050,-13.184,-46.875,-50.293,-40.039,24.414,1737547349.599
8051,-38.086,-44.434,-42.480,-46.875,64.941,1737547349.603
8052,-63.965,-39.062,-35.156,-47.852,168.945,1737547349.607
8053,-52.246,-34.180,-33.691,-44.922,201.172,1737547349.611
8054,-71.777,-41.016,-42.480,-39.551,92.773,1737547349.615
8055,-42.480,-41.504,-38.086,-38.086,29.785,1737547349.619
8056,-11.719,-36.133,-38.086,-29.785,45.898,1737547349.623
8057,-31.250,-40.527,-38.086,-40.527,-59.570,1737547349.627
8058,-44.922,-39.062,-29.785,-46.875,-42.480,1737547349.631
8059,-40.039,-42.480,-34.180,-42.480,-45.898,1737547349.634
8060,-20.996,-41.504,-33.691,-31.738,-165.039,1737547349.638
8061,-22.461,-33.691,-37.598,-30.762,-28.320,1737547349.642
8062,-39.551,-33.203,-47.852,-53.711,-30.273,1737547349.646
8063,-53.711,-37.109,-37.598,-48.828,-147.949,1737547349.650
8064,-39.551,-30.762,-27.344,-36.621,-195.801,1737547349.654
8065,-9.766,-32.715,-24.414,-34.180,-116.699,1737547349.658
8066,-51.270,-38.574,-30.762,-35.156,-27.832,1737547349.662
8067,-66.895,-41.992,-26.367,-38.574,-146.973,1737547349.666
8068,-39.551,-45.898,-25.391,-37.109,-224.121,1737547349.670
8069,-24.902,-37.598,-37.598,-30.273,-94.727,1737547349.674
8070,-26.855,-32.715,-37.598,-41.504,-18.066,1737547349.677
8071,-23.926,-38.086,-34.180,-56.152,-97.168,1737547349.681
8072,-29.785,-36.621,-29.785,-53.711,-138.672,1737547349.685
8073,-52.734,-25.391,-28.320,-49.316,-114.258,1737547349.689
8074,-50.781,-27.344,-36.621,-36.133,-16.113,1737547349.693
8075,-34.668,-36.621,-43.457,-39.551,37.109,1737547349.697
8076,-41.504,-34.668,-44.922,-48.340,-17.090,1737547349.701
8077,-43.945,-32.227,-35.156,-41.992,-15.625,1737547349.705
8078,-41.992,-25.391,-20.508,-38.574,-35.156,1737547349.709
8079,-37.598,-31.738,-28.809,-40.527,-46.875,1737547349.713
8080,-56.152,-37.109,-40.039,-46.875,-86.426,1737547349.717
8081,-50.293,-31.250,-34.180,-42.480,-135.254,1737547349.720
8082,-21.973,-27.832,-26.367,-38.086,-149.414,1737547349.724
8083,-41.992,-35.645,-22.949,-43.945,-137.695,1737547349.728
8084,-31.250,-38.574,-30.273,-36.621,-85.449,1737547349.732
8085,-22.949,-33.203,-39.551,-28.809,-45.898,1737547349.736
8086,-29.785,-33.691,-30.762,-30.273,-64.941,1737547349.740
8087,-28.320,-33.203,-20.508,-23.438,-171.875,1737547349.744
8088,-23.438,-27.832,-26.367,-31.250,-179.688,1737547349.748
8089,-33.203,-28.320,-33.691,-39.062,-149.902,1737547349.752
8090,-57.617,-35.156,-34.180,-29.297,-80.566,1737547349.756
8091,-37.109,-38.086,-21.973,-34.668,-45.410,1737547349.760
8092,-51.270,-28.809,-21.973,-39.551,-104.980,1737547349.763
8093,-52.734,-25.391,-26.367,-36.621,-40.527,1737547349.767
8094,-45.898,-31.738,-26.855,-37.109,59.082,1737547349.771
8095,-27.344,-33.691,-31.250,-32.715,-38.086,1737547349.775
8096,-37.109,-33.203,-34.180,-40.039,-135.254,1737547349.779
8097,-79.590,-29.785,-29.297,-44.922,-128.906,1737547349.783
8098,-25.391,-26.367,-27.344,-37.109,-113.770,1737547349.787
8099,-24.414,-25.879,-33.203,-46.875,-69.336,1737547349.791
8100,-33.203,-27.344,-36.133,-41.504,-3.906,1737547349.795
8101,-41.016,-25.391,-30.273,-33.691,2.930,1737547349.799
8102,-33.203,-28.809,-27.344,-33.691,-113.281,1737547349.803
8103,-29.785,-29.297,-27.832,-33.691,-204.590,1737547349.806
8104,-53.223,-22.461,-27.832,-38.574,-110.352,1737547349.810
8105,-35.156,-27.832,-37.109,-38.086,-58.105,1737547349.814
8106,-34.668,-37.598,-36.621,-38.574,-79.102,1737547349.818
8107,-47.363,-34.668,-33.203,-40.527,-28.320,1737547349.822
8108,-51.270,-30.762,-34.180,-48.340,145.996,1737547349.826
8109,-54.688,-36.621,-32.227,-39.551,66.406,1737547349.830
8110,-69.824,-35.156,-35.156,-28.809,-18.066,1737547349.834
8111,-65.918,-26.855,-39.551,-34.180,106.445,1737547349.838
8112,-31.250,-27.344,-38.086,-43.945,105.469,1737547349.842
8113,-28.320,-26.855,-35.645,-54.688,28.320,1737547349.846
8114,-32.715,-21.973,-34.180,-51.758,16.602,1737547349.849
8115,-38.086,-26.855,-33.203,-41.504,-2.930,1737547349.853
8116,-49.316,-34.180,-36.621,-44.434,67.383,1737547349.857
8117,-64.941,-32.715,-39.062,-39.551,102.539,1737547349.861
8118,-51.758,-36.133,-30.762,-36.133,-16.113,1737547349.865
8119,-31.250,-38.086,-22.949,-36.621,-27.832,1737547349.869
8120,-29.785,-33.203,-32.715,-38.574,-7.324,1737547349.873
8121,-51.270,-44.434,-36.133,-49.316,22.461,1737547349.877
8122,-45.898,-46.387,-37.109,-46.875,-23.926,1737547349.881
8123,-36.133,-39.062,-39.062,-38.574,-65.430,1737547349.884
8124,-74.707,-36.621,-33.203,-43.945,-4.883,1737547349.889
8125,-36.133,-39.062,-32.715,-41.992,14.160,1737547349.892
8126,-16.602,-42.969,-31.738,-27.832,-42.969,1737547349.896
8127,-54.199,-37.109,-29.785,-14.160,-34.668,1737547349.900
8128,-33.203,-29.785,-29.785,-16.113,77.637,1737547349.904
8129,-28.320,-24.414,-26.855,-33.203,162.109,1737547349.908
8130,-47.852,-24.902,-34.180,-29.297,97.168,1737547349.912
8131,-26.855,-31.738,-37.109,-26.855,30.762,1737547349.916
8132,-12.695,-30.273,-32.715,-38.086,34.180,1737547349.920
8133,-22.949,-27.832,-32.227,-41.016,-28.320,1737547349.924
8134,-41.992,-33.691,-28.809,-49.316,26.367,1737547349.928
8135,-55.176,-38.086,-40.527,-34.180,86.914,1737547349.931
8136,-41.016,-41.016,-52.734,-21.484,20.020,1737547349.935
8137,-15.625,-41.504,-42.480,-32.715,6.836,1737547349.939
8138,-33.203,-35.645,-27.344,-35.645,65.430,1737547349.943
8139,-51.758,-32.715,-30.762,-28.320,-13.184,1737547349.947
8140,-34.180,-35.645,-35.156,-27.344,-52.734,1737547349.951
8141,-51.758,-38.574,-33.203,-25.879,110.840,1737547349.955
8142,-51.270,-38.086,-37.109,-19.043,141.602,1737547349.959
8143,-20.508,-38.086,-36.621,-33.203,22.461,1737547349.963
8144,-27.832,-42.969,-37.598,-32.715,-95.215,1737547349.967
8145,-35.645,-45.898,-34.668,-30.762,-212.402,1737547349.971
8146,-58.594,-41.992,-29.785,-30.762,-218.262,1737547349.974
8147,-76.172,-45.410,-27.832,-23.438,-163.574,1737547349.978
8148,-37.598,-43.945,-26.855,-43.945,-183.594,1737547349.982
8149,-28.320,-40.527,-30.762,-60.547,-176.758,1737547349.986
8150,-48.340,-45.898,-26.367,-45.898,-87.891,1737547349.990
8151,-36.133,-39.062,-31.250,-35.156,-30.762,1737547349.994
8152,-37.598,-40.039,-39.062,-39.551,11.719,1737547349.998
8153,-41.016,-43.457,-36.621,-38.086,43.457,1737547350.002
8154,-57.129,-37.598,-34.668,-41.016,-50.293,1737547350.006
8155,-64.453,-44.922,-33.203,-52.734,-97.656,1737547350.010
8156,-31.738,-44.922,-31.738,-39.062,-46.387,1737547350.014
8157,-31.738,-40.527,-45.410,-52.734,64.453,1737547350.017
8158,-44.922,-49.805,-46.387,-48.828,128.906,1737547350.021
8159,-60.547,-47.363,-31.250,-24.902,49.805,1737547350.025
8160,-46.875,-37.598,-29.785,-35.645,61.035,1737547350.029
8161,-50.293,-41.016,-36.133,-46.875,-7.812,1737547350.033
8162,-44.434,-48.828,-40.527,-44.434,9.766,1737547350.037
8163,-27.344,-43.945,-44.922,-47.363,120.605,1737547350.041
8164,-33.203,-37.598,-39.062,-42.480,-36.621,1737547350.045
8165,-35.156,-32.715,-26.855,-49.805,-127.930,1737547350.049
8166,-48.340,-36.621,-36.133,-36.621,-23.438,1737547350.053
8167,-47.363,-47.363,-48.828,-20.508,-46.875,1737547350.057
8168,-34.668,-47.852,-49.316,-32.715,-72.266,1737547350.060
8169,-49.316,-39.062,-41.504,-34.180,15.137,1737547350.064
8170,-76.172,-40.527,-30.273,-55.176,62.500,1737547350.068
8171,-52.246,-44.434,-31.738,-59.570,65.918,1737547350.072
8172,-36.621,-41.992,-34.180,-43.457,42.480,1737547350.076
8173,-41.992,-43.945,-33.691,-41.016,-62.012,1737547350.080
8174,-57.617,-44.434,-30.762,-30.273,-133.789,1737547350.084
8175,-38.086,-43.457,-32.227,-32.227,-115.234,1737547350.088
8176,-30.762,-46.387,-26.855,-45.410,-147.949,1737547350.092
8177,-38.086,-43.945,-32.715,-30.762,-142.578,1737547350.096
8178,-38.086,-39.062,-36.133,-38.574,-67.871,1737547350.100
8179,-51.758,-40.527,-30.273,-34.668,-74.219,1737547350.103
8180,-34.180,-34.180,-26.855,-14.160,-107.422,1737547350.107
8181,-19.043,-33.691,-36.621,-19.043,-151.855,1737547350.111
8182,-39.062,-44.434,-41.016,-29.785,-103.516,1737547350.115
8183,-59.570,-38.574,-32.227,-41.016,-90.820,1737547350.119
8184,-2.930,-34.180,-26.855,-26.367,-203.125,1737547350.123
8185,-37.109,-38.086,-25.391,-30.762,-203.613,1737547350.127
8186,-59.082,-34.668,-30.762,-39.062,-162.598,1737547350.131
8187,-15.137,-37.109,-39.062,-19.043,-152.344,1737547350.135
8188,-39.551,-35.156,-44.434,-10.254,-161.133,1737547350.139
8189,-17.090,-34.180,-39.551,-14.648,-56.152,1737547350.142
8190,-21.973,-41.992,-27.344,-37.598,-31.250,1737547350.146
8191,-50.293,-36.133,-31.250,-36.621,-172.363,1737547350.150
8192,-56.641,-35.645,-38.086,-35.645,-89.355,1737547350.154
8193,-37.109,-40.527,-36.133,-53.711,-17.090,1737547350.158
8194,-61.035,-42.969,-39.551,-55.176,-85.938,1737547350.162
8195,-93.262,-47.852,-34.668,-30.273,-97.168,1737547350.166
8196,-49.316,-42.969,-33.691,-31.250,4.395,1737547350.170
8197,-51.270,-36.621,-37.109,-45.410,94.727,1737547350.174
8198,-29.785,-33.691,-39.551,-35.156,119.141,1737547350.178
8199,-30.273,-34.668,-34.180,-27.344,83.008,1737547350.182
8200,-31.738,-35.645,-31.738,-37.109,24.414,1737547350.186
8201,-27.832,-32.227,-33.691,-30.273,-14.648,1737547350.189
8202,-53.711,-32.715,-38.086,-27.344,-169.922,1737547350.193
8203,-44.922,-36.621,-42.969,-32.715,-169.922,1737547350.197
8204,-36.133,-35.156,-33.203,-25.391,-15.137,1737547350.201
8205,-65.918,-36.133,-32.715,-44.434,-10.742,1737547350.205
8206,-52.246,-38.086,-31.738,-33.691,62.500,1737547350.209
8207,-52.246,-38.086,-31.738,-34.668,67.871,1737547350.213
8208,-83.008,-42.480,-39.062,-46.387,-27.344,1737547350.217
8209,-49.316,-43.457,-39.551,-27.344,-42.480,1737547350.221
8210,-17.578,-35.645,-35.156,-40.527,-98.145,1737547350.225
8211,-33.203,-35.645,-30.762,-46.387,-147.461,1737547350.229
8212,-53.223,-42.480,-37.109,-37.109,-15.137,1737547350.232
8213,-46.875,-42.480,-51.270,-46.387,115.234,1737547350.236
8214,-49.316,-42.969,-41.992,-37.598,22.949,1737547350.240
8215,-39.551,-38.574,-33.691,-24.902,-48.828,1737547350.244
8216,-47.852,-33.203,-32.715,-32.227,-27.344,1737547350.248
8217,-77.148,-40.039,-33.691,-51.270,-18.555,1737547350.252
8218,-60.059,-47.852,-40.039,-40.039,-2.930,1737547350.256
8219,-40.039,-43.457,-44.434,-44.922,64.453,1737547350.260
8220,-52.734,-37.109,-35.645,-38.086,-6.348,1737547350.264
8221,-70.312,-42.480,-27.344,-14.648,-24.414,1737547350.268
8222,-47.363,-40.527,-30.762,-30.762,1.465,1737547350.272
8223,-50.293,-36.621,-41.992,-48.828,69.336,1737547350.276
8224,-43.945,-35.645,-46.387,-44.922,70.801,1737547350.279
8225,-31.738,-36.621,-35.156,-40.527,-11.230,1737547350.283
8226,-49.805,-39.551,-31.250,-41.504,-159.180,1737547350.287
8227,-62.012,-41.504,-23.926,-37.109,-180.176,1737547350.291
8228,-37.598,-47.363,-24.414,-29.297,-48.828,1737547350.295
8229,-13.184,-40.039,-37.109,-41.992,-30.273,1737547350.299
8230,-29.297,-35.156,-39.551,-37.109,-119.629,1737547350.303
8231,-45.898,-41.992,-35.645,-31.738,-133.301,1737547350.307
8232,-47.852,-43.945,-34.668,-32.715,-169.922,1737547350.311
8233,-64.453,-41.016,-46.387,-31.738,-59.570,1737547350.315
8234,-57.129,-42.969,-47.852,-47.852,125.000,1737547350.319
8235,-41.992,-45.410,-37.598,-42.969,118.652,1737547350.322
8236,-40.527,-47.363,-31.250,-31.250,41.016,1737547350.326
8237,-49.316,-38.574,-29.297,-40.039,60.059,1737547350.330
8238,-56.641,-38.574,-36.133,-36.133,0.977,1737547350.334
8239,-47.363,-46.875,-42.969,-31.250,-9.766,1737547350.338
8240,-44.922,-44.922,-39.551,-39.062,12.695,1737547350.342
8241,-44.922,-40.527,-34.180,-42.969,-30.273,1737547350.346
8242,-43.457,-40.039,-35.156,-23.926,20.996,1737547350.350
8243,-54.199,-38.086,-38.574,-41.016,-95.703,1737547350.354
8244,-50.293,-26.855,-38.086,-57.617,-176.758,1737547350.358
8245,-37.109,-24.414,-37.598,-35.645,-158.203,1737547350.362
8246,-45.898,-36.621,-36.133,-35.156,-197.266,1737547350.365
8247,-45.898,-37.109,-35.645,-38.574,-117.676,1737547350.369
8248,-20.996,-34.668,-44.434,-41.016,-104.980,1737547350.373
8249,-28.809,-35.156,-53.711,-32.715,-67.871,1737547350.377
8250,-34.668,-40.527,-50.781,-24.414,-85.449,1737547350.381
8251,-31.250,-50.781,-30.273,-14.648,-164.551,1737547350.385
8252,-27.344,-40.527,-27.344,-10.742,-189.941,1737547350.389
8253,-39.551,-30.762,-31.738,-32.715,-175.293,1737547350.393
8254,-29.297,-35.156,-29.297,-33.691,-155.762,1737547350.397
8255,-18.066,-34.180,-27.344,-19.531,-192.383,1737547350.400
8256,-40.039,-36.133,-26.367,-19.531,-217.285,1737547350.405
8257,-47.852,-36.621,-29.297,-16.113,-227.051,1737547350.408
8258,-26.367,-36.133,-36.133,-20.996,-160.645,1737547350.412
8259,-31.738,-41.016,-40.527,-45.898,-16.113,1737547350.416
8260,-68.848,-41.992,-40.527,-47.852,-5.371,1737547350.420
8261,-50.293,-33.203,-34.180,-34.668,-58.594,1737547350.424
8262,-20.020,-28.320,-25.879,-22.949,-45.898,1737547350.428
8263,-35.645,-33.691,-23.926,-21.484,-117.188,1737547350.432
8264,-28.809,-39.062,-30.762,-33.691,-125.000,1737547350.436
8265,-27.344,-41.016,-39.551,-25.391,-29.297,1737547350.440
8266,-43.457,-43.945,-39.551,-29.785,18.066,1737547350.443
8267,-51.270,-37.598,-36.621,-40.039,-30.273,1737547350.447
8268,-39.551,-40.039,-27.832,-37.109,-53.711,1737547350.451
8269,-41.992,-41.016,-39.062,-26.855,-30.762,1737547350.455
8270,-42.969,-35.645,-42.480,-28.809,-5.859,1737547350.459
8271,-33.203,-40.039,-31.250,-33.691,18.555,1737547350.463
8272,-45.410,-41.504,-35.645,-34.668,44.434,1737547350.467
8273,-43.457,-40.039,-30.273,-38.086,30.273,1737547350.471
8274,-42.480,-39.551,-35.645,-37.598,-34.668,1737547350.475
8275,-61.035,-44.922,-45.410,-44.922,-45.410,1737547350.479
8276,-62.988,-47.363,-39.551,-45.898,30.762,1737547350.483
8277,-30.273,-45.898,-42.480,-28.320,98.145,1737547350.486
8278,-19.531,-43.945,-38.086,-18.555,65.430,1737547350.490
8279,-41.016,-42.480,-29.297,-29.785,160.156,1737547350.494
8280,-50.293,-38.086,-31.250,-40.039,240.234,1737547350.498
8281,-18.555,-39.551,-34.180,-31.738,49.805,1737547350.502
8282,-33.203,-38.086,-36.621,-31.738,-17.578,1737547350.506
8283,-63.965,-37.109,-37.598,-36.133,30.762,1737547350.510
8284,-51.270,-41.992,-35.156,-35.156,-27.832,1737547350.514
8285,-45.898,-42.969,-38.574,-39.062,-58.105,1737547350.518
8286,-40.039,-44.922,-37.598,-38.086,-26.367,1737547350.522
8287,-44.922,-42.480,-33.691,-27.832,-49.316,1737547350.526
8288,-66.895,-39.062,-34.668,-30.762,-110.352,1737547350.529
8289,-58.594,-42.969,-38.086,-30.273,-82.520,1737547350.533
8290,-40.527,-43.945,-40.527,-42.480,16.113,1737547350.537
8291,-20.508,-40.527,-38.574,-44.922,50.781,1737547350.541
8292,-34.668,-38.086,-31.738,-34.180,25.391,1737547350.545
8293,-52.246,-38.574,-30.273,-31.738,37.598,1737547350.549
8294,-20.996,-37.109,-32.715,-35.645,82.031,1737547350.553
8295,-19.043,-37.598,-31.738,-38.574,63.965,1737547350.557
8296,-15.137,-34.180,-35.645,-33.691,47.852,1737547350.561
8297,-27.344,-32.227,-32.227,-29.297,102.051,1737547350.565
8298,-45.898,-34.180,-26.367,-41.504,29.785,1737547350.569
8299,-49.316,-39.551,-31.738,-31.250,-22.949,1737547350.573
8300,-39.551,-44.434,-35.156,-18.555,70.312,1737547350.576
8301,-41.992,-46.387,-37.598,-14.648,26.367,1737547350.580
8302,-38.574,-46.875,-32.715,-23.926,13.672,1737547350.584
8303,-26.855,-41.504,-29.297,-30.762,57.617,1737547350.588
8304,-26.855,-43.457,-37.598,-53.223,63.965,1737547350.592
8305,-26.367,-46.387,-51.270,-67.383,1.465,1737547350.596
8306,-29.785,-43.457,-46.387,-37.109,-59.082,1737547350.600
8307,-32.715,-43.945,-32.715,-28.809,-124.023,1737547350.604
8308,-46.875,-40.527,-29.785,-31.250,-200.195,1737547350.608
8309,-60.547,-39.062,-30.273,-22.949,-28.320,1737547350.612
8310,-28.809,-43.945,-36.133,-18.066,66.406,1737547350.616
8311,-15.137,-48.340,-46.875,-14.648,34.668,1737547350.620
8312,-45.410,-44.434,-38.086,-47.852,17.578,1737547350.623
8313,-42.480,-34.180,-20.508,-67.871,-82.520,1737547350.627
8314,-36.621,-32.227,-24.902,-62.012,-80.566,1737547350.631
8315,-14.160,-37.109,-41.016,-41.016,8.301,1737547350.635
8316,-0.977,-43.945,-39.551,-45.898,110.840,1737547350.639
8317,-37.598,-46.387,-33.691,-54.688,53.223,1737547350.643
8318,-50.293,-35.645,-33.203,-27.344,-73.242,1737547350.647
8319,-55.176,-32.715,-28.809,-31.250,-98.145,1737547350.651
8320,-54.199,-36.133,-35.156,-36.621,-71.777,1737547350.655
8321,-28.809,-33.203,-35.156,-27.344,-62.988,1737547350.659
8322,-25.391,-33.203,-33.203,-19.531,-46.387,1737547350.663
8323,-52.246,-37.598,-28.809,-29.785,-41.016,1737547350.667
8324,-75.195,-41.504,-26.855,-47.363,-30.762,1737547350.670
8325,-41.016,-42.480,-34.180,-38.574,-6.836,1737547350.674
8326,-14.160,-41.504,-35.156,-28.809,-50.293,1737547350.678
8327,-32.227,-41.504,-26.855,-32.715,-11.719,1737547350.682
8328,-28.809,-41.016,-30.273,-35.645,-68.359,1737547350.686
8329,-41.504,-41.504,-32.715,-39.551,-173.340,1737547350.690
8330,-52.246,-43.457,-31.738,-31.738,-122.559,1737547350.694
8331,-41.504,-46.387,-36.133,-38.086,-51.270,1737547350.698
8332,-48.340,-47.363,-39.062,-40.527,-170.410,1737547350.702
8333,-38.086,-41.504,-35.645,-27.832,-147.949,1737547350.706
8334,-27.832,-36.621,-26.367,-35.156,-50.293,1737547350.709
8335,-39.551,-41.992,-28.809,-33.203,-114.746,1737547350.713
8336,-60.059,-44.434,-39.062,-34.668,-114.258,1737547350.717
8337,-38.574,-38.086,-41.504,-43.457,-104.980,1737547350.721
8338,-36.133,-36.133,-34.180,-51.758,-127.930,1737547350.725
8339,-72.754,-34.668,-28.320,-45.410,-89.844,1737547350.729
8340,-39.062,-36.133,-32.227,-35.156,22.461,1737547350.733
8341,-24.414,-42.480,-41.992,-46.875,-51.758,1737547350.737
8342,-41.016,-41.016,-44.922,-45.898,-91.797,1737547350.741
8343,-44.434,-39.062,-37.598,-41.504,-28.320,1737547350.745
8344,-72.754,-40.527,-31.250,-38.086,-51.758,1737547350.749
8345,-66.895,-37.109,-31.738,-35.645,17.090,1737547350.752
8346,-34.668,-39.062,-38.574,-45.898,59.570,1737547350.756
8347,-25.391,-37.109,-42.480,-37.109,34.180,1737547350.760
8348,-44.922,-36.133,-33.691,-29.785,-24.902,1737547350.764
8349,-47.852,-32.715,-32.227,-24.414,-116.699,1737547350.768
8350,-32.715,-30.762,-33.203,-16.602,-129.395,1737547350.772
8351,-29.297,-38.086,-40.039,-31.250,-53.711,1737547350.776
8352,-30.762,-39.062,-40.039,-39.551,-18.066,1737547350.780
8353,-61.523,-37.598,-28.320,-29.785,-35.156,1737547350.784
8354,-55.664,-37.598,-27.832,-31.738,-111.816,1737547350.788
8355,-44.434,-38.574,-30.273,-36.133,-110.352,1737547350.792
8356,-45.410,-41.016,-34.180,-40.527,-18.066,1737547350.795
8357,-29.297,-38.574,-37.109,-56.641,-2.930,1737547350.799
8358,-42.969,-41.016,-33.691,-57.129,-63.477,1737547350.803
8359,-46.387,-44.434,-32.715,-36.133,-94.238,1737547350.807
8360,-24.902,-39.551,-29.297,-33.203,-91.309,1737547350.811
8361,-29.785,-39.062,-34.180,-46.875,-68.359,1737547350.815
8362,-25.391,-43.457,-40.527,-38.574,46.387,1737547350.819
8363,-23.438,-43.457,-36.621,-26.367,-16.602,1737547350.823
8364,-40.527,-37.598,-30.273,-26.855,-151.855,1737547350.827
8365,-55.664,-35.156,-30.762,-14.160,-4.395,1737547350.831
8366,-43.457,-38.574,-33.691,-27.344,100.586,1737547350.835
8367,-84.961,-46.387,-39.062,-67.383,56.152,1737547350.838
8368,-107.422,-49.316,-44.922,-78.613,-8.301,1737547350.842
8369,-61.035,-41.992,-39.062,-62.012,-72.754,1737547350.846
8370,-68.848,-36.621,-31.250,-61.523,-74.707,1737547350.850
8371,-96.680,-45.898,-34.180,-69.336,1.465,1737547350.854
8372,-79.590,-54.199,-40.527,-71.289,16.113,1737547350.858
8373,-55.664,-44.922,-39.551,-70.312,13.184,1737547350.862
8374,-60.547,-42.480,-36.621,-69.824,-46.387,1737547350.866
8375,-70.312,-42.969,-41.016,-60.059,-58.594,1737547350.870
8376,-79.590,-45.898,-42.480,-50.781,-19.043,1737547350.874
8377,-71.777,-50.293,-36.133,-32.227,-59.570,1737547350.878
8378,-54.688,-44.434,-48.340,-55.664,-71.777,1737547350.881
8379,-45.410,-40.039,-52.246,-82.031,-21.973,1737547350.885
8380,-53.711,-41.992,-37.598,-48.828,-77.148,1737547350.889
8381,-80.566,-43.457,-35.156,-44.434,-166.992,1737547350.893
8382,-79.102,-44.434,-43.457,-53.223,-70.312,1737547350.897
8383,-67.383,-46.387,-41.016,-46.875,15.137,1737547350.901
8384,-36.621,-46.875,-35.156,-47.363,-49.805,1737547350.905
8385,-41.504,-41.992,-34.180,-53.711,-73.730,1737547350.909
8386,-61.035,-40.039,-38.574,-58.105,-66.895,1737547350.913
8387,-55.176,-40.039,-39.062,-61.035,-39.551,1737547350.916
8388,-47.852,-38.086,-44.434,-60.059,-72.266,1737547350.921
8389,-55.176,-37.109,-41.016,-49.316,-78.613,1737547350.924
8390,-48.828,-41.992,-33.691,-41.504,22.949,1737547350.928
8391,-64.453,-44.434,-37.109,-41.016,-0.977,1737547350.932
8392,-83.496,-44.434,-41.016,-42.480,40.039,1737547350.936
8393,-52.246,-46.875,-44.434,-43.457,-22.949,1737547350.940
8394,-56.152,-43.945,-38.574,-36.133,-155.273,1737547350.944
8395,-73.242,-41.992,-23.438,-47.363,-159.668,1737547350.948
8396,-53.711,-42.969,-23.438,-50.781,-153.320,1737547350.952
8397,-44.434,-42.480,-30.273,-43.945,-17.578,1737547350.956
8398,-34.668,-41.504,-31.738,-50.293,19.043,1737547350.959
8399,-43.945,-38.086,-35.645,-41.504,-58.594,1737547350.963
8400,-61.523,-37.598,-27.832,-43.457,-20.996,1737547350.967
8401,-58.594,-41.992,-27.344,-39.062,10.254,1737547350.971
8402,-39.062,-41.504,-31.250,-39.551,-90.332,1737547350.975
