,TP9,AF7,AF8,TP10,Right AUX,timestamps
5608,-84.961,-0.488,-41.504,-451.172,0.000,1737549865.311
5609,1.953,-11.230,-37.598,563.965,0.000,1737549865.315
5610,56.152,-12.207,-10.742,999.512,0.000,1737549865.319
5611,-1.465,-11.719,-4.395,517.090,0.000,1737549865.323
5612,-97.656,-28.809,-21.973,-604.492,0.000,1737549865.327
5613,-104.980,-28.320,-23.926,-676.270,0.000,1737549865.330
5614,-18.555,-20.020,-3.418,337.891,0.000,1737549865.334
5615,37.598,-22.949,-0.488,961.914,0.000,1737549865.338
5616,3.906,-7.812,-9.277,479.004,0.000,1737549865.342
5617,-89.355,-0.488,-21.484,-726.562,0.000,1737549865.346
5618,-94.727,-14.160,-57.129,-983.398,0.000,1737549865.350
5619,-20.996,-27.344,-57.617,-88.867,0.000,1737549865.354
5620,21.484,-18.066,-11.230,645.996,0.000,1737549865.358
5621,0.977,-11.719,18.555,521.484,0.000,1737549865.362
5622,-62.988,-27.832,11.719,-463.379,0.000,1737549865.366
5623,-85.938,-24.902,0.488,-757.324,0.000,1737549865.370
5624,-14.648,-9.277,-12.207,229.492,0.000,1737549865.373
5625,51.270,-8.789,-12.695,953.613,0.000,1737549865.377
5626,46.875,-14.160,-13.184,936.523,0.000,1737549865.381
5627,-19.043,-25.391,-16.113,76.660,0.000,1737549865.385
5628,-59.082,-19.043,-12.695,-337.891,0.000,1737549865.389
5629,-20.508,-18.066,-32.715,490.234,0.000,1737549865.393
5630,13.672,-25.391,-33.203,982.910,0.000,1737549865.397
5631,22.461,-29.785,-11.719,965.332,0.000,1737549865.401
5632,-20.996,-28.320,-8.301,290.039,0.000,1737549865.405
5633,-73.242,-24.902,-24.902,-274.414,0.000,1737549865.409
5634,-19.043,-26.367,-33.691,408.691,0.000,1737549865.413
5635,24.414,-30.762,-15.625,969.727,0.000,1737549865.416
5636,3.906,-32.715,-11.230,965.332,0.000,1737549865.420
5637,-41.504,-20.996,-13.672,291.504,0.000,1737549865.424
5638,-70.801,-8.789,-14.648,-481.445,0.000,1737549865.428
5639,-29.297,-10.742,-11.719,-15.625,0.000,1737549865.432
5640,17.578,-12.207,-0.488,814.941,0.000,1737549865.436
5641,27.344,-8.301,2.930,999.512,0.000,1737549865.440
5642,-29.297,-11.230,-6.348,257.812,0.000,1737549865.444
5643,-113.281,-11.719,-20.020,-703.125,0.000,1737549865.448
5644,-98.633,-9.766,-17.578,-458.496,0.000,1737549865.452
5645,-38.574,-12.207,-8.301,451.660,0.000,1737549865.456
5646,-37.598,-9.277,-9.766,801.270,0.000,1737549865.460
5647,-94.238,-2.930,-12.695,15.137,0.000,1737549865.463
5648,-167.969,2.930,-8.301,-954.590,0.000,1737549865.467
5649,-153.809,23.438,-8.789,-756.836,0.000,1737549865.471
5650,-78.613,31.738,-12.207,113.770,0.000,1737549865.475
5651,-69.824,6.348,-9.766,515.625,0.000,1737549865.479
5652,-116.211,16.602,-13.672,-117.188,0.000,1737549865.483
5653,-200.195,31.250,-29.297,-960.449,0.000,1737549865.487
5654,-230.957,35.645,-51.270,-883.301,0.000,1737549865.491
5655,-162.598,40.527,-25.391,-51.270,0.000,1737549865.495
5656,-104.980,41.992,20.508,554.688,0.000,1737549865.499
5657,-139.160,47.363,22.949,164.551,0.000,1737549865.503
5658,-223.633,43.457,10.254,-802.734,0.000,1737549865.506
5659,-236.816,41.504,-5.859,-1000.000,0.000,1737549865.510
5660,-177.246,24.414,-29.785,-320.312,0.000,1737549865.514
5661,-119.141,7.324,-24.902,325.195,0.000,1737549865.518
5662,-129.395,11.719,-2.930,32.227,0.000,1737549865.522
5663,-203.125,7.812,-0.977,-868.164,0.000,1737549865.526
5664,-200.684,8.301,-0.488,-1000.000,0.000,1737549865.530
5665,-121.094,11.230,4.883,-279.297,0.000,1737549865.534
5666,-51.270,3.906,-6.348,415.039,0.000,1737549865.538
5667,-39.551,-8.301,-14.648,183.105,0.000,1737549865.542
5668,-96.680,-42.480,-12.207,-766.602,0.000,1737549865.546
5669,-83.008,-44.434,-18.066,-969.238,0.000,1737549865.550
5670,-17.578,-18.066,-29.297,-91.797,0.000,1737549865.553
5671,32.715,-20.508,-18.555,650.879,0.000,1737549865.557
5672,58.594,-31.738,-5.859,534.180,0.000,1737549865.561
5673,1.465,-37.598,-15.137,-434.082,0.000,1737549865.565
5674,-73.242,-27.832,-10.742,-1000.000,0.000,1737549865.569
5675,-24.902,-25.391,-10.742,-317.383,0.000,1737549865.573
5676,71.777,-44.922,-21.484,539.551,0.000,1737549865.577
5677,81.543,-54.688,-28.809,527.832,0.000,1737549865.581
5678,12.207,-35.645,-31.250,-397.949,0.000,1737549865.585
5679,-29.785,-27.832,-24.414,-1000.000,0.000,1737549865.589
5680,21.973,-38.086,-22.461,-419.922,0.000,1737549865.593
5681,74.219,-28.320,-16.113,490.723,0.000,1737549865.597
5682,72.266,-20.996,-8.789,588.379,0.000,1737549865.600
5683,21.973,-27.832,-21.973,-328.125,0.000,1737549865.604
5684,-26.855,-36.133,-33.203,-1000.000,0.000,1737549865.608
5685,7.324,-44.922,-32.227,-601.074,0.000,1737549865.612
5686,79.590,-46.387,-17.090,232.422,0.000,1737549865.616
5687,88.867,-41.992,1.953,549.316,0.000,1737549865.620
5688,24.414,-36.621,-3.906,-128.418,0.000,1737549865.624
5689,-20.508,-39.062,-22.461,-966.797,0.000,1737549865.628
5690,4.395,-31.250,-34.668,-826.660,0.000,1737549865.632
5691,55.664,-30.273,-39.551,6.836,0.000,1737549865.636
5692,94.238,-27.832,-22.461,507.324,0.000,1737549865.640
5693,44.922,-26.367,-16.113,-67.383,0.000,1737549865.643
5694,-30.762,-38.574,-23.926,-943.359,0.000,1737549865.647
5695,-15.625,-33.203,-31.738,-836.426,0.000,1737549865.651
5696,56.641,-28.320,-29.785,36.621,0.000,1737549865.655
5697,100.098,-30.762,-11.230,548.340,0.000,1737549865.659
5698,54.199,-28.320,-11.230,-5.371,0.000,1737549865.663
5699,-32.227,-31.738,-22.461,-920.898,0.000,1737549865.667
5700,-30.273,-40.039,-19.531,-899.902,0.000,1737549865.671
5701,52.246,-21.484,-22.461,-33.203,0.000,1737549865.675
5702,99.121,0.000,-20.996,628.418,0.000,1737549865.679
5703,48.828,-4.395,-12.695,166.992,0.000,1737549865.683
5704,-30.273,-27.344,-9.766,-877.930,0.000,1737549865.687
5705,-48.340,-40.039,-16.602,-926.758,0.000,1737549865.690
5706,20.508,-33.691,-26.855,-98.145,0.000,1737549865.694
5707,71.289,-33.691,-20.020,392.090,0.000,1737549865.698
5708,43.945,-17.578,-13.672,47.852,0.000,1737549865.702
5709,-31.738,-11.230,-26.855,-832.520,0.000,1737549865.706
5710,-59.082,-22.461,-31.250,-1000.000,0.000,1737549865.710
5711,1.953,-28.809,-24.414,-314.941,0.000,1737549865.714
5712,47.363,-31.250,-21.973,372.559,0.000,1737549865.718
5713,32.227,-23.438,-16.113,133.301,0.000,1737549865.722
5714,-17.090,-37.598,-4.395,-762.207,0.000,1737549865.726
5715,-48.340,-35.645,5.371,-1000.000,0.000,1737549865.730
5716,-14.160,-16.113,-6.836,-403.809,0.000,1737549865.733
5717,59.082,-14.160,-31.250,467.285,0.000,1737549865.737
5718,63.965,-8.301,-34.180,643.066,0.000,1737549865.741
5719,-7.812,-14.648,-22.461,-338.379,0.000,1737549865.745
5720,-59.082,-30.762,-23.926,-996.582,0.000,1737549865.749
5721,-9.277,-23.926,-16.602,-248.535,0.000,1737549865.753
5722,63.477,-15.625,-2.930,639.648,0.000,1737549865.757
5723,63.477,-32.227,0.488,666.016,0.000,1737549865.761
5724,-1.953,-49.805,1.465,-206.543,0.000,1737549865.765
5725,-75.195,-44.434,-13.672,-927.734,0.000,1737549865.769
5726,-46.387,-23.926,-26.855,-318.359,0.000,1737549865.773
5727,49.316,-6.348,-35.645,693.848,0.000,1737549865.776
5728,75.195,-5.371,-49.316,931.641,0.000,1737549865.780
5729,2.930,-21.973,-30.762,140.625,0.000,1737549865.784
5730,-74.219,-33.203,-7.812,-795.898,0.000,1737549865.788
5731,-65.430,-31.250,-10.742,-404.297,0.000,1737549865.792
5732,1.465,-37.598,-6.836,554.199,0.000,1737549865.796
5733,52.734,-17.090,-9.277,864.258,0.000,1737549865.800
5734,16.113,-2.441,-15.137,242.676,0.000,1737549865.804
5735,-68.848,-18.555,-9.277,-737.305,0.000,1737549865.808
5736,-63.965,-10.254,-15.137,-626.465,0.000,1737549865.812
5737,6.836,-10.254,-21.973,309.082,0.000,1737549865.816
5738,40.527,-27.832,-34.668,716.309,0.000,1737549865.819
5739,-0.977,-29.297,-50.781,114.746,0.000,1737549865.823
5740,-73.730,-19.531,-36.133,-830.078,0.000,1737549865.827
5741,-65.918,-10.742,-9.766,-559.570,0.000,1737549865.831
5742,0.977,-18.066,-8.301,490.723,0.000,1737549865.835
5743,44.922,-25.879,-10.742,991.211,0.000,1737549865.839
5744,23.438,-26.367,-14.648,653.809,0.000,1737549865.843
5745,-50.293,-18.555,-25.879,-327.637,0.000,1737549865.847
5746,-49.316,-9.277,-20.508,-367.188,0.000,1737549865.851
5747,25.879,-10.254,-19.043,545.410,0.000,1737549865.855
5748,60.547,-14.648,-30.273,990.234,0.000,1737549865.859
5749,32.715,-18.066,-24.902,624.512,0.000,1737549865.862
5750,-54.688,-17.090,-5.371,-487.793,0.000,1737549865.866
5751,-99.609,-8.789,-4.395,-946.289,0.000,1737549865.870
5752,-29.785,-9.277,-11.230,-73.730,0.000,1737549865.874
5753,50.293,-16.113,-23.926,798.828,0.000,1737549865.878
5754,32.715,-26.367,-31.738,616.699,0.000,1737549865.882
5755,-55.176,-28.809,-22.461,-610.840,0.000,1737549865.886
5756,-83.984,-14.648,-27.344,-996.582,0.000,1737549865.890
5757,-22.461,-11.230,-26.367,-40.527,0.000,1737549865.894
5758,41.016,-19.531,-15.625,776.855,0.000,1737549865.898
5759,37.109,-23.926,-22.949,670.898,0.000,1737549865.901
5760,-33.691,-19.043,-24.902,-324.219,0.000,1737549865.906
5761,-66.406,-11.719,-17.090,-885.254,0.000,1737549865.909
5762,-21.973,-15.137,-10.742,-179.688,0.000,1737549865.913
5763,35.156,-15.625,-7.812,769.531,0.000,1737549865.917
5764,42.969,-12.207,-11.230,894.043,0.000,1737549865.921
5765,-17.090,-10.742,-15.625,136.719,0.000,1737549865.925
5766,-72.754,-18.066,-21.973,-423.828,0.000,1737549865.929
5767,-21.484,-24.902,-20.508,263.184,0.000,1737549865.933
5768,41.016,-23.438,-9.766,942.383,0.000,1737549865.937
5769,37.109,-14.648,-13.672,991.699,0.000,1737549865.941
5770,5.371,-26.855,-26.367,506.836,0.000,1737549865.944
5771,-46.875,-32.227,-14.160,-247.070,0.000,1737549865.948
5772,-38.574,-8.301,-2.930,207.031,0.000,1737549865.953
5773,20.020,1.465,-13.184,922.852,0.000,1737549865.956
5774,34.668,-6.348,-13.672,999.512,0.000,1737549865.960
5775,-20.020,-10.254,-7.812,550.781,0.000,1737549865.964
5776,-84.961,-17.090,-8.789,-391.113,0.000,1737549865.968
5777,-53.223,-22.949,0.000,-73.730,0.000,1737549865.972
5778,9.277,-18.555,-4.395,855.469,0.000,1737549865.976
5779,23.438,-23.438,-29.785,999.512,0.000,1737549865.980
5780,-19.531,-35.156,-36.133,416.504,0.000,1737549865.984
5781,-72.754,-17.090,-22.461,-569.824,0.000,1737549865.988
5782,-49.316,-0.977,-5.371,-312.988,0.000,1737549865.991
5783,9.766,-3.418,-8.301,725.098,0.000,1737549865.995
5784,43.945,-4.395,-20.020,999.512,0.000,1737549865.999
5785,10.254,-13.184,-17.578,524.902,0.000,1737549866.003
5786,-67.383,-22.949,-16.113,-489.258,0.000,1737549866.007
5787,-80.078,-22.949,-26.855,-465.332,0.000,1737549866.011
5788,-6.348,-35.645,-28.809,549.316,0.000,1737549866.015
5789,43.457,-34.180,-38.086,999.512,0.000,1737549866.019
5790,17.578,-12.695,-37.109,846.680,0.000,1737549866.023
5791,-62.012,-7.812,-15.625,-22.949,0.000,1737549866.027
5792,-101.562,-14.160,-11.230,-223.145,0.000,1737549866.031
5793,-30.273,-18.555,-10.254,698.730,0.000,1737549866.035
5794,37.598,-17.090,-11.719,999.512,0.000,1737549866.038
5795,29.785,-10.254,-23.438,936.523,0.000,1737549866.042
5796,-32.227,-13.672,-18.555,254.883,0.000,1737549866.046
5797,-51.758,-23.926,-3.906,-32.227,0.000,1737549866.050
5798,-10.742,-31.250,-4.883,763.672,0.000,1737549866.054
5799,11.719,-26.855,-19.531,999.512,0.000,1737549866.058
5800,22.949,-23.438,-32.227,944.824,0.000,1737549866.062
5801,-23.438,-15.625,-17.578,380.859,0.000,1737549866.066
5802,-72.266,-13.184,-5.371,-153.809,0.000,1737549866.070
5803,-30.273,-15.625,-12.695,406.738,0.000,1737549866.074
5804,28.320,-3.418,-27.832,960.449,0.000,1737549866.078
5805,35.645,-1.953,-20.996,957.520,0.000,1737549866.081
5806,-51.758,-19.043,-15.137,153.320,0.000,1737549866.085
5807,-113.770,-38.086,-25.879,-554.688,0.000,1737549866.089
5808,-44.434,-26.855,-17.578,144.043,0.000,1737549866.093
5809,20.996,-13.672,-19.043,927.734,0.000,1737549866.097
5810,26.367,-20.020,-30.762,973.633,0.000,1737549866.101
5811,-22.461,-26.855,-24.414,166.504,0.000,1737549866.105
5812,-83.008,-11.719,-13.672,-649.902,0.000,1737549866.109
5813,-44.922,-7.324,-8.789,53.711,0.000,1737549866.113
5814,26.367,-26.367,-10.254,923.340,0.000,1737549866.117
5815,32.227,-32.715,-22.461,988.770,0.000,1737549866.121
5816,-26.367,-19.531,-24.414,280.273,0.000,1737549866.124
5817,-97.168,-8.301,-11.230,-683.105,0.000,1737549866.128
5818,-70.312,-25.391,-11.230,-225.586,0.000,1737549866.132
5819,35.156,-33.203,-36.133,802.246,0.000,1737549866.136
5820,61.035,-14.160,-30.762,999.512,0.000,1737549866.140
5821,11.230,-6.348,-13.184,429.199,0.000,1737549866.144
5822,-78.613,-10.254,-18.066,-614.746,0.000,1737549866.148
5823,-81.543,-12.695,-19.531,-406.250,0.000,1737549866.152
5824,13.184,-19.531,-23.438,610.840,0.000,1737549866.156
5825,53.711,-1.953,-12.207,999.512,0.000,1737549866.160
5826,2.930,-1.465,-7.324,601.074,0.000,1737549866.164
5827,-82.520,-11.230,-17.578,-626.953,0.000,1737549866.168
5828,-71.289,-9.277,-21.973,-728.516,0.000,1737549866.171
5829,22.461,-22.949,-15.625,397.949,0.000,1737549866.175
5830,68.359,-32.715,-32.715,938.965,0.000,1737549866.179
5831,35.156,-22.461,-38.086,381.348,0.000,1737549866.183
5832,-55.664,-11.230,-20.020,-747.070,0.000,1737549866.187
5833,-97.656,-16.113,-19.043,-845.703,0.000,1737549866.191
5834,-42.480,-11.719,-14.160,174.805,0.000,1737549866.195
5835,18.066,0.977,-24.902,776.855,0.000,1737549866.199
5836,-2.441,-11.230,-30.273,253.418,0.000,1737549866.203
5837,-70.801,-29.297,-12.695,-788.574,0.000,1737549866.207
5838,-74.707,-33.203,-13.184,-964.355,0.000,1737549866.211
5839,0.000,-35.156,-12.207,-120.117,0.000,1737549866.214
5840,28.320,-13.184,-24.414,554.688,0.000,1737549866.218
5841,8.789,5.371,-28.809,383.789,0.000,1737549866.222
5842,-51.270,-17.578,-21.973,-589.355,0.000,1737549866.226
5843,-88.867,-28.809,-33.203,-1000.000,0.000,1737549866.230
5844,-30.762,-11.230,-20.996,-244.629,0.000,1737549866.234
5845,55.664,-4.395,-3.418,716.309,0.000,1737549866.238
5846,67.871,-5.859,-3.906,695.801,0.000,1737549866.242
5847,-22.949,-15.137,-9.277,-395.996,0.000,1737549866.246
5848,-87.402,-32.227,-7.324,-1000.000,0.000,1737549866.250
5849,-50.781,-29.297,-12.695,-343.750,0.000,1737549866.254
5850,29.297,-20.020,-38.574,514.648,0.000,1737549866.257
5851,30.762,-26.367,-43.457,449.219,0.000,1737549866.261
5852,-30.273,-17.578,-20.508,-468.750,0.000,1737549866.265
5853,-54.199,-4.883,-24.414,-1000.000,0.000,1737549866.269
5854,-48.828,-21.484,-23.926,-483.398,0.000,1737549866.273
5855,23.438,-44.434,2.441,357.910,0.000,1737549866.277
5856,39.551,-28.320,-4.883,510.742,0.000,1737549866.281
5857,-47.363,-17.090,-31.738,-333.496,0.000,1737549866.285
5858,-100.586,-22.949,-31.250,-1000.000,0.000,1737549866.289
5859,-59.082,-24.902,-16.602,-640.625,0.000,1737549866.293
5860,6.836,-15.137,-20.020,192.383,0.000,1737549866.297
5861,33.691,-0.977,-18.555,548.828,0.000,1737549866.300
5862,-27.832,-14.648,-10.742,-129.883,0.000,1737549866.304
5863,-90.820,-24.902,-6.348,-974.609,0.000,1737549866.308
5864,-57.129,-25.879,-9.277,-750.488,0.000,1737549866.312
5865,10.742,-22.461,-21.973,111.816,0.000,1737549866.316
5866,49.316,-17.578,-34.668,614.258,0.000,1737549866.320
5867,15.137,-20.996,-34.180,44.922,0.000,1737549866.324
5868,-55.664,-17.578,-23.438,-922.852,0.000,1737549866.328
5869,-66.895,-4.395,-12.695,-828.125,0.000,1737549866.332
5870,-11.719,-1.953,-4.883,101.074,0.000,1737549866.336
5871,32.227,-15.137,-18.066,633.789,0.000,1737549866.340
5872,2.930,-30.762,-30.762,177.734,0.000,1737549866.344
5873,-65.430,-31.738,-7.812,-761.719,0.000,1737549866.347
5874,-61.523,-40.527,8.789,-711.426,0.000,1737549866.351
5875,11.719,-33.203,-11.719,229.492,0.000,1737549866.355
5876,32.715,-7.812,-21.973,767.090,0.000,1737549866.359
5877,-20.508,-17.090,-17.578,241.211,0.000,1737549866.363
5878,-100.586,-28.320,-22.461,-821.777,0.000,1737549866.367
5879,-87.402,-5.859,-18.555,-979.492,0.000,1737549866.371
5880,-2.441,3.418,-18.066,-108.398,0.000,1737549866.375
5881,23.926,-13.184,-15.625,553.223,0.000,1737549866.379
5882,0.000,-19.531,-10.254,170.898,0.000,1737549866.383
5883,-57.617,-17.578,-2.441,-807.617,0.000,1737549866.387
5884,-85.449,-11.719,-4.395,-1000.000,0.000,1737549866.391
5885,-21.484,-10.742,-11.230,-330.078,0.000,1737549866.394
5886,57.617,-19.043,-7.812,416.992,0.000,1737549866.398
5887,34.180,-27.832,-23.926,375.000,0.000,1737549866.402
5888,-60.059,-29.785,-27.344,-521.973,0.000,1737549866.406
5889,-95.215,-6.836,-13.184,-895.508,0.000,1737549866.410
5890,-19.531,3.906,2.930,-28.809,0.000,1737549866.414
5891,55.664,-19.531,-21.973,712.891,0.000,1737549866.418
5892,34.180,-21.973,-43.945,586.426,0.000,1737549866.422
5893,-51.270,-22.949,-16.602,-280.273,0.000,1737549866.426
5894,-93.750,-32.715,-8.301,-916.504,0.000,1737549866.430
5895,-37.598,-30.762,-7.812,-234.375,0.000,1737549866.434
5896,46.387,-16.602,-7.812,680.664,0.000,1737549866.437
5897,43.457,-11.719,-8.301,820.312,0.000,1737549866.441
5898,-61.523,-6.348,-5.371,-12.207,0.000,1737549866.445
5899,-118.164,-3.906,-12.695,-938.477,0.000,1737549866.449
5900,-76.172,-18.066,-28.809,-649.414,0.000,1737549866.453
5901,-0.488,-18.555,-22.949,309.570,0.000,1737549866.457
5902,33.691,-11.719,-9.277,742.188,0.000,1737549866.461
5903,-20.020,-18.066,-14.160,-64.453,0.000,1737549866.465
5904,-100.586,-22.949,-9.766,-984.375,0.000,1737549866.469
5905,-105.957,-18.555,-7.324,-748.047,0.000,1737549866.473
5906,-40.039,-13.672,-10.742,192.383,0.000,1737549866.477
5907,-1.953,-4.395,-13.672,683.105,0.000,1737549866.480
5908,-62.500,0.488,-19.531,-34.180,0.000,1737549866.484
5909,-131.836,-3.906,-24.902,-957.031,0.000,1737549866.488
5910,-126.953,-4.395,-19.531,-709.961,0.000,1737549866.492
5911,-93.750,9.766,-21.484,160.156,0.000,1737549866.496
5912,-73.242,-7.812,-20.508,569.824,0.000,1737549866.500
5913,-83.496,-45.410,-13.672,45.898,0.000,1737549866.504
5914,-133.301,-21.484,-43.457,-895.508,0.000,1737549866.508
5915,-166.504,26.367,-53.223,-903.320,0.000,1737549866.512
5916,-126.465,31.738,-0.488,-30.762,0.000,1737549866.516
5917,-82.031,18.555,16.602,626.465,0.000,1737549866.520
5918,-121.094,20.508,-1.953,255.859,0.000,1737549866.523
5919,-215.820,9.766,-9.277,-794.434,0.000,1737549866.527
5920,-218.262,-11.230,-15.137,-990.723,0.000,1737549866.531
5921,-119.141,-6.348,-20.020,-139.160,0.000,1737549866.535
5922,-40.527,13.672,-9.766,621.094,0.000,1737549866.539
5923,-51.270,8.301,11.719,268.555,0.000,1737549866.543
5924,-122.070,-5.371,15.625,-816.406,0.000,1737549866.547
5925,-137.207,-4.395,-8.789,-986.816,0.000,1737549866.551
5926,-63.965,-6.836,-19.531,-93.262,0.000,1737549866.555
5927,24.902,-23.926,-15.137,656.250,0.000,1737549866.559
5928,25.879,-41.992,-20.996,473.633,0.000,1737549866.563
5929,-76.660,-46.387,-33.691,-576.172,0.000,1737549866.566
5930,-96.191,-39.062,-46.387,-1000.000,0.000,1737549866.570
5931,-18.066,-21.484,-42.480,-32.227,0.000,1737549866.574
5932,60.547,-11.230,-41.016,909.668,0.000,1737549866.578
5933,70.312,-23.926,-28.320,908.691,0.000,1737549866.582
5934,-8.301,-31.250,-16.602,1.953,0.000,1737549866.586
5935,-51.758,-30.273,-18.555,-667.480,0.000,1737549866.590
5936,12.207,-33.691,-15.137,42.480,0.000,1737549866.594
5937,65.430,-35.645,-20.996,898.926,0.000,1737549866.598
5938,59.082,-31.250,-16.113,947.754,0.000,1737549866.602
5939,-8.301,-28.809,-18.066,29.785,0.000,1737549866.605
5940,-74.707,-50.781,-50.781,-799.805,0.000,1737549866.609
5941,-28.809,-51.758,-58.594,-311.523,0.000,1737549866.613
5942,29.297,-19.043,-34.668,506.836,0.000,1737549866.617
5943,34.180,-16.113,-8.301,593.262,0.000,1737549866.621
5944,-14.648,-16.602,-2.441,-230.957,0.000,1737549866.625
5945,-69.824,-15.625,-0.977,-984.863,0.000,1737549866.629
5946,-29.785,-29.297,0.977,-573.242,0.000,1737549866.633
5947,55.664,-27.344,-7.324,320.312,0.000,1737549866.637
5948,67.383,-28.809,-21.484,398.926,0.000,1737549866.641
5949,8.789,-22.461,-34.180,-409.180,0.000,1737549866.645
5950,-45.410,1.465,-42.480,-1000.000,0.000,1737549866.648
5951,-15.137,-12.695,-22.949,-732.422,0.000,1737549866.652
5952,36.133,-24.902,-13.672,90.820,0.000,1737549866.656
5953,46.875,-17.090,-13.184,491.699,0.000,1737549866.660
5954,11.719,-17.578,-2.441,-52.734,0.000,1737549866.664
5955,-42.969,-20.020,-7.324,-932.129,0.000,1737549866.668
5956,-32.227,-24.414,-15.625,-809.082,0.000,1737549866.672
5957,32.715,-40.527,-19.043,189.453,0.000,1737549866.676
5958,73.242,-37.109,-16.113,794.434,0.000,1737549866.680
5959,18.555,-12.207,-23.438,195.801,0.000,1737549866.684
5960,-73.730,-10.742,-30.762,-858.398,0.000,1737549866.688
5961,-68.359,-22.461,-32.715,-822.754,0.000,1737549866.692
5962,2.930,-38.086,-21.973,220.703,0.000,1737549866.695
5963,56.641,-23.438,-22.949,944.824,0.000,1737549866.699
5964,41.992,-7.812,-33.203,568.848,0.000,1737549866.703
5965,-41.504,-37.598,-10.254,-625.000,0.000,1737549866.707
5966,-83.984,-36.133,0.000,-835.449,0.000,1737549866.711
5967,-25.879,-22.949,-15.137,119.141,0.000,1737549866.715
5968,46.875,-34.180,-27.832,754.395,0.000,1737549866.719
5969,38.574,-17.090,-10.742,559.570,0.000,1737549866.723
5970,-48.828,-12.207,-16.602,-500.488,0.000,1737549866.727
5971,-83.008,-21.484,-29.297,-1000.000,0.000,1737549866.731
5972,-32.715,-22.949,-19.043,-277.344,0.000,1737549866.735
5973,56.152,-8.301,-35.645,614.258,0.000,1737549866.738
5974,73.730,-9.766,-33.203,581.055,0.000,1737549866.742
5975,-12.695,-33.691,-4.883,-447.754,0.000,1737549866.746
5976,-69.824,-27.832,-7.812,-997.559,0.000,1737549866.750
5977,-41.016,-23.438,-13.672,-201.660,0.000,1737549866.754
5978,28.320,-31.738,-3.418,727.051,0.000,1737549866.758
5979,42.480,-23.926,-5.371,790.527,0.000,1737549866.762
5980,-10.254,-9.766,-18.066,-116.699,0.000,1737549866.766
5981,-62.012,-22.461,-31.250,-763.184,0.000,1737549866.770
5982,-36.621,-27.832,-50.781,-123.047,0.000,1737549866.774
5983,38.086,-8.789,-44.434,703.613,0.000,1737549866.778
5984,52.734,-9.766,-7.324,967.285,0.000,1737549866.781
5985,-9.766,-24.414,7.812,211.914,0.000,1737549866.785
5986,-65.430,-37.598,-15.137,-770.996,0.000,1737549866.789
5987,-44.922,-41.016,-29.785,-326.172,0.000,1737549866.793
5988,27.344,-22.461,-21.484,665.527,0.000,1737549866.797
5989,54.199,-15.137,-18.066,999.512,0.000,1737549866.801
5990,-8.301,-20.996,-11.719,286.133,0.000,1737549866.805
5991,-74.707,-24.414,-19.531,-757.324,0.000,1737549866.809
5992,-52.246,-30.762,-37.598,-381.836,0.000,1737549866.813
5993,34.180,-22.949,-24.902,664.551,0.000,1737549866.817
5994,76.660,-3.418,-1.953,999.512,0.000,1737549866.821
5995,7.324,-15.137,-8.301,328.613,0.000,1737549866.825
5996,-93.262,-43.945,-25.391,-819.824,0.000,1737549866.828
5997,-83.984,-34.668,-17.090,-750.977,0.000,1737549866.832
5998,3.906,-9.277,-10.742,230.469,0.000,1737549866.836
5999,39.551,-3.418,-4.395,763.672,0.000,1737549866.840
6000,-10.254,-12.207,-8.789,186.523,0.000,1737549866.844
6001,-73.242,-22.949,-33.691,-894.043,0.000,1737549866.848
6002,-61.523,-27.832,-46.875,-846.191,0.000,1737549866.852
6003,7.324,-27.344,-33.691,111.816,0.000,1737549866.856
6004,58.594,-28.320,-6.836,721.191,0.000,1737549866.860
6005,44.434,-20.508,9.277,495.605,0.000,1737549866.864
6006,-28.809,-6.836,-0.488,-518.066,0.000,1737549866.868
6007,-70.312,-10.254,-9.277,-830.566,0.000,1737549866.871
6008,-20.508,-7.812,-9.766,28.320,0.000,1737549866.875
6009,37.109,-13.672,-19.531,799.805,0.000,1737549866.879
6010,22.949,-16.113,-25.391,719.727,0.000,1737549866.883
6011,-44.434,-14.160,-22.949,-373.535,0.000,1737549866.887
6012,-63.965,-22.949,-40.039,-712.891,0.000,1737549866.891
6013,-1.953,-21.973,-43.945,306.641,0.000,1737549866.895
6014,59.082,-13.184,-25.879,985.840,0.000,1737549866.899
6015,46.387,-11.719,-27.832,887.207,0.000,1737549866.903
6016,-35.645,-20.996,-19.043,-86.426,0.000,1737549866.907
6017,-86.914,-37.109,1.953,-696.777,0.000,1737549866.911
6018,-43.945,-41.504,2.441,-26.367,0.000,1737549866.914
6019,24.414,-24.414,-2.930,683.594,0.000,1737549866.918
6020,20.508,-2.930,-23.438,610.352,0.000,1737549866.922
6021,-36.133,-6.836,-35.645,-397.461,0.000,1737549866.926
6022,-76.172,-16.113,-30.762,-1000.000,0.000,1737549866.930
6023,-50.293,-14.160,-36.133,-360.840,0.000,1737549866.934
6024,27.832,-13.672,-44.434,486.328,0.000,1737549866.938
6025,45.898,-16.602,-23.438,512.695,0.000,1737549866.942
6026,-26.367,-21.484,-4.395,-431.152,0.000,1737549866.946
6027,-79.102,-29.785,-6.348,-1000.000,0.000,1737549866.950
6028,-38.086,-26.855,0.000,-531.738,0.000,1737549866.954
6029,11.230,-16.602,-17.578,352.051,0.000,1737549866.957
6030,32.715,-0.977,-46.875,570.801,0.000,1737549866.961
